name	type	source	detector	wavelength_nominal	units	sampling_frequency
S116-D99	NIRSCWAMPLITUDE	116	99	685	n/a	7.8125
S117-D99	NIRSCWAMPLITUDE	117	99	685	n/a	7.8125
S119-D99	NIRSCWAMPLITUDE	119	99	685	n/a	7.8125
S120-D99	NIRSCWAMPLITUDE	120	99	685	n/a	7.8125
S121-D99	NIRSCWAMPLITUDE	121	99	685	n/a	7.8125
S122-D99	NIRSCWAMPLITUDE	122	99	685	n/a	7.8125
S193-D99	NIRSCWAMPLITUDE	193	99	685	n/a	7.8125
S219-D99	NIRSCWAMPLITUDE	219	99	685	n/a	7.8125
S251-D99	NIRSCWAMPLITUDE	251	99	685	n/a	7.8125
S75-D100	NIRSCWAMPLITUDE	75	100	685	n/a	7.8125
S78-D100	NIRSCWAMPLITUDE	78	100	685	n/a	7.8125
S79-D100	NIRSCWAMPLITUDE	79	100	685	n/a	7.8125
S80-D100	NIRSCWAMPLITUDE	80	100	685	n/a	7.8125
S81-D100	NIRSCWAMPLITUDE	81	100	685	n/a	7.8125
S83-D100	NIRSCWAMPLITUDE	83	100	685	n/a	7.8125
S84-D100	NIRSCWAMPLITUDE	84	100	685	n/a	7.8125
S85-D100	NIRSCWAMPLITUDE	85	100	685	n/a	7.8125
S86-D100	NIRSCWAMPLITUDE	86	100	685	n/a	7.8125
S87-D100	NIRSCWAMPLITUDE	87	100	685	n/a	7.8125
S89-D100	NIRSCWAMPLITUDE	89	100	685	n/a	7.8125
S90-D100	NIRSCWAMPLITUDE	90	100	685	n/a	7.8125
S91-D100	NIRSCWAMPLITUDE	91	100	685	n/a	7.8125
S92-D100	NIRSCWAMPLITUDE	92	100	685	n/a	7.8125
S93-D100	NIRSCWAMPLITUDE	93	100	685	n/a	7.8125
S95-D100	NIRSCWAMPLITUDE	95	100	685	n/a	7.8125
S96-D100	NIRSCWAMPLITUDE	96	100	685	n/a	7.8125
S97-D100	NIRSCWAMPLITUDE	97	100	685	n/a	7.8125
S98-D100	NIRSCWAMPLITUDE	98	100	685	n/a	7.8125
S99-D100	NIRSCWAMPLITUDE	99	100	685	n/a	7.8125
S101-D100	NIRSCWAMPLITUDE	101	100	685	n/a	7.8125
S102-D100	NIRSCWAMPLITUDE	102	100	685	n/a	7.8125
S103-D100	NIRSCWAMPLITUDE	103	100	685	n/a	7.8125
S104-D100	NIRSCWAMPLITUDE	104	100	685	n/a	7.8125
S105-D100	NIRSCWAMPLITUDE	105	100	685	n/a	7.8125
S107-D100	NIRSCWAMPLITUDE	107	100	685	n/a	7.8125
S108-D100	NIRSCWAMPLITUDE	108	100	685	n/a	7.8125
S109-D100	NIRSCWAMPLITUDE	109	100	685	n/a	7.8125
S110-D100	NIRSCWAMPLITUDE	110	100	685	n/a	7.8125
S111-D100	NIRSCWAMPLITUDE	111	100	685	n/a	7.8125
S113-D100	NIRSCWAMPLITUDE	113	100	685	n/a	7.8125
S114-D100	NIRSCWAMPLITUDE	114	100	685	n/a	7.8125
S115-D100	NIRSCWAMPLITUDE	115	100	685	n/a	7.8125
S116-D100	NIRSCWAMPLITUDE	116	100	685	n/a	7.8125
S117-D100	NIRSCWAMPLITUDE	117	100	685	n/a	7.8125
S120-D100	NIRSCWAMPLITUDE	120	100	685	n/a	7.8125
S121-D100	NIRSCWAMPLITUDE	121	100	685	n/a	7.8125
S122-D100	NIRSCWAMPLITUDE	122	100	685	n/a	7.8125
S193-D100	NIRSCWAMPLITUDE	193	100	685	n/a	7.8125
S198-D100	NIRSCWAMPLITUDE	198	100	685	n/a	7.8125
S208-D100	NIRSCWAMPLITUDE	208	100	685	n/a	7.8125
S219-D100	NIRSCWAMPLITUDE	219	100	685	n/a	7.8125
S220-D100	NIRSCWAMPLITUDE	220	100	685	n/a	7.8125
S230-D100	NIRSCWAMPLITUDE	230	100	685	n/a	7.8125
S241-D100	NIRSCWAMPLITUDE	241	100	685	n/a	7.8125
S251-D100	NIRSCWAMPLITUDE	251	100	685	n/a	7.8125
S82-D101	NIRSCWAMPLITUDE	82	101	685	n/a	7.8125
S83-D101	NIRSCWAMPLITUDE	83	101	685	n/a	7.8125
S88-D101	NIRSCWAMPLITUDE	88	101	685	n/a	7.8125
S89-D101	NIRSCWAMPLITUDE	89	101	685	n/a	7.8125
S90-D101	NIRSCWAMPLITUDE	90	101	685	n/a	7.8125
S94-D101	NIRSCWAMPLITUDE	94	101	685	n/a	7.8125
S95-D101	NIRSCWAMPLITUDE	95	101	685	n/a	7.8125
S96-D101	NIRSCWAMPLITUDE	96	101	685	n/a	7.8125
S97-D101	NIRSCWAMPLITUDE	97	101	685	n/a	7.8125
S100-D101	NIRSCWAMPLITUDE	100	101	685	n/a	7.8125
S101-D101	NIRSCWAMPLITUDE	101	101	685	n/a	7.8125
S102-D101	NIRSCWAMPLITUDE	102	101	685	n/a	7.8125
S103-D101	NIRSCWAMPLITUDE	103	101	685	n/a	7.8125
S106-D101	NIRSCWAMPLITUDE	106	101	685	n/a	7.8125
S107-D101	NIRSCWAMPLITUDE	107	101	685	n/a	7.8125
S108-D101	NIRSCWAMPLITUDE	108	101	685	n/a	7.8125
S109-D101	NIRSCWAMPLITUDE	109	101	685	n/a	7.8125
S112-D101	NIRSCWAMPLITUDE	112	101	685	n/a	7.8125
S113-D101	NIRSCWAMPLITUDE	113	101	685	n/a	7.8125
S114-D101	NIRSCWAMPLITUDE	114	101	685	n/a	7.8125
S115-D101	NIRSCWAMPLITUDE	115	101	685	n/a	7.8125
S118-D101	NIRSCWAMPLITUDE	118	101	685	n/a	7.8125
S119-D101	NIRSCWAMPLITUDE	119	101	685	n/a	7.8125
S120-D101	NIRSCWAMPLITUDE	120	101	685	n/a	7.8125
S123-D101	NIRSCWAMPLITUDE	123	101	685	n/a	7.8125
S124-D101	NIRSCWAMPLITUDE	124	101	685	n/a	7.8125
S82-D102	NIRSCWAMPLITUDE	82	102	685	n/a	7.8125
S83-D102	NIRSCWAMPLITUDE	83	102	685	n/a	7.8125
S84-D102	NIRSCWAMPLITUDE	84	102	685	n/a	7.8125
S88-D102	NIRSCWAMPLITUDE	88	102	685	n/a	7.8125
S89-D102	NIRSCWAMPLITUDE	89	102	685	n/a	7.8125
S90-D102	NIRSCWAMPLITUDE	90	102	685	n/a	7.8125
S91-D102	NIRSCWAMPLITUDE	91	102	685	n/a	7.8125
S92-D102	NIRSCWAMPLITUDE	92	102	685	n/a	7.8125
S94-D102	NIRSCWAMPLITUDE	94	102	685	n/a	7.8125
S95-D102	NIRSCWAMPLITUDE	95	102	685	n/a	7.8125
S96-D102	NIRSCWAMPLITUDE	96	102	685	n/a	7.8125
S97-D102	NIRSCWAMPLITUDE	97	102	685	n/a	7.8125
S98-D102	NIRSCWAMPLITUDE	98	102	685	n/a	7.8125
S100-D102	NIRSCWAMPLITUDE	100	102	685	n/a	7.8125
S101-D102	NIRSCWAMPLITUDE	101	102	685	n/a	7.8125
S102-D102	NIRSCWAMPLITUDE	102	102	685	n/a	7.8125
S103-D102	NIRSCWAMPLITUDE	103	102	685	n/a	7.8125
S104-D102	NIRSCWAMPLITUDE	104	102	685	n/a	7.8125
S106-D102	NIRSCWAMPLITUDE	106	102	685	n/a	7.8125
S107-D102	NIRSCWAMPLITUDE	107	102	685	n/a	7.8125
S108-D102	NIRSCWAMPLITUDE	108	102	685	n/a	7.8125
S109-D102	NIRSCWAMPLITUDE	109	102	685	n/a	7.8125
S110-D102	NIRSCWAMPLITUDE	110	102	685	n/a	7.8125
S112-D102	NIRSCWAMPLITUDE	112	102	685	n/a	7.8125
S113-D102	NIRSCWAMPLITUDE	113	102	685	n/a	7.8125
S114-D102	NIRSCWAMPLITUDE	114	102	685	n/a	7.8125
S115-D102	NIRSCWAMPLITUDE	115	102	685	n/a	7.8125
S116-D102	NIRSCWAMPLITUDE	116	102	685	n/a	7.8125
S118-D102	NIRSCWAMPLITUDE	118	102	685	n/a	7.8125
S119-D102	NIRSCWAMPLITUDE	119	102	685	n/a	7.8125
S120-D102	NIRSCWAMPLITUDE	120	102	685	n/a	7.8125
S121-D102	NIRSCWAMPLITUDE	121	102	685	n/a	7.8125
S123-D102	NIRSCWAMPLITUDE	123	102	685	n/a	7.8125
S124-D102	NIRSCWAMPLITUDE	124	102	685	n/a	7.8125
S125-D102	NIRSCWAMPLITUDE	125	102	685	n/a	7.8125
S82-D103	NIRSCWAMPLITUDE	82	103	685	n/a	7.8125
S83-D103	NIRSCWAMPLITUDE	83	103	685	n/a	7.8125
S84-D103	NIRSCWAMPLITUDE	84	103	685	n/a	7.8125
S85-D103	NIRSCWAMPLITUDE	85	103	685	n/a	7.8125
S86-D103	NIRSCWAMPLITUDE	86	103	685	n/a	7.8125
S88-D103	NIRSCWAMPLITUDE	88	103	685	n/a	7.8125
S89-D103	NIRSCWAMPLITUDE	89	103	685	n/a	7.8125
S90-D103	NIRSCWAMPLITUDE	90	103	685	n/a	7.8125
S91-D103	NIRSCWAMPLITUDE	91	103	685	n/a	7.8125
S92-D103	NIRSCWAMPLITUDE	92	103	685	n/a	7.8125
S93-D103	NIRSCWAMPLITUDE	93	103	685	n/a	7.8125
S94-D103	NIRSCWAMPLITUDE	94	103	685	n/a	7.8125
S95-D103	NIRSCWAMPLITUDE	95	103	685	n/a	7.8125
S96-D103	NIRSCWAMPLITUDE	96	103	685	n/a	7.8125
S97-D103	NIRSCWAMPLITUDE	97	103	685	n/a	7.8125
S98-D103	NIRSCWAMPLITUDE	98	103	685	n/a	7.8125
S99-D103	NIRSCWAMPLITUDE	99	103	685	n/a	7.8125
S100-D103	NIRSCWAMPLITUDE	100	103	685	n/a	7.8125
S101-D103	NIRSCWAMPLITUDE	101	103	685	n/a	7.8125
S102-D103	NIRSCWAMPLITUDE	102	103	685	n/a	7.8125
S103-D103	NIRSCWAMPLITUDE	103	103	685	n/a	7.8125
S104-D103	NIRSCWAMPLITUDE	104	103	685	n/a	7.8125
S105-D103	NIRSCWAMPLITUDE	105	103	685	n/a	7.8125
S106-D103	NIRSCWAMPLITUDE	106	103	685	n/a	7.8125
S107-D103	NIRSCWAMPLITUDE	107	103	685	n/a	7.8125
S108-D103	NIRSCWAMPLITUDE	108	103	685	n/a	7.8125
S109-D103	NIRSCWAMPLITUDE	109	103	685	n/a	7.8125
S110-D103	NIRSCWAMPLITUDE	110	103	685	n/a	7.8125
S111-D103	NIRSCWAMPLITUDE	111	103	685	n/a	7.8125
S112-D103	NIRSCWAMPLITUDE	112	103	685	n/a	7.8125
S113-D103	NIRSCWAMPLITUDE	113	103	685	n/a	7.8125
S114-D103	NIRSCWAMPLITUDE	114	103	685	n/a	7.8125
S115-D103	NIRSCWAMPLITUDE	115	103	685	n/a	7.8125
S116-D103	NIRSCWAMPLITUDE	116	103	685	n/a	7.8125
S117-D103	NIRSCWAMPLITUDE	117	103	685	n/a	7.8125
S118-D103	NIRSCWAMPLITUDE	118	103	685	n/a	7.8125
S119-D103	NIRSCWAMPLITUDE	119	103	685	n/a	7.8125
S120-D103	NIRSCWAMPLITUDE	120	103	685	n/a	7.8125
S121-D103	NIRSCWAMPLITUDE	121	103	685	n/a	7.8125
S122-D103	NIRSCWAMPLITUDE	122	103	685	n/a	7.8125
S123-D103	NIRSCWAMPLITUDE	123	103	685	n/a	7.8125
S124-D103	NIRSCWAMPLITUDE	124	103	685	n/a	7.8125
S125-D103	NIRSCWAMPLITUDE	125	103	685	n/a	7.8125
S126-D103	NIRSCWAMPLITUDE	126	103	685	n/a	7.8125
S83-D104	NIRSCWAMPLITUDE	83	104	685	n/a	7.8125
S84-D104	NIRSCWAMPLITUDE	84	104	685	n/a	7.8125
S85-D104	NIRSCWAMPLITUDE	85	104	685	n/a	7.8125
S86-D104	NIRSCWAMPLITUDE	86	104	685	n/a	7.8125
S87-D104	NIRSCWAMPLITUDE	87	104	685	n/a	7.8125
S88-D104	NIRSCWAMPLITUDE	88	104	685	n/a	7.8125
S89-D104	NIRSCWAMPLITUDE	89	104	685	n/a	7.8125
S90-D104	NIRSCWAMPLITUDE	90	104	685	n/a	7.8125
S91-D104	NIRSCWAMPLITUDE	91	104	685	n/a	7.8125
S92-D104	NIRSCWAMPLITUDE	92	104	685	n/a	7.8125
S93-D104	NIRSCWAMPLITUDE	93	104	685	n/a	7.8125
S94-D104	NIRSCWAMPLITUDE	94	104	685	n/a	7.8125
S95-D104	NIRSCWAMPLITUDE	95	104	685	n/a	7.8125
S96-D104	NIRSCWAMPLITUDE	96	104	685	n/a	7.8125
S97-D104	NIRSCWAMPLITUDE	97	104	685	n/a	7.8125
S98-D104	NIRSCWAMPLITUDE	98	104	685	n/a	7.8125
S99-D104	NIRSCWAMPLITUDE	99	104	685	n/a	7.8125
S100-D104	NIRSCWAMPLITUDE	100	104	685	n/a	7.8125
S101-D104	NIRSCWAMPLITUDE	101	104	685	n/a	7.8125
S102-D104	NIRSCWAMPLITUDE	102	104	685	n/a	7.8125
S103-D104	NIRSCWAMPLITUDE	103	104	685	n/a	7.8125
S104-D104	NIRSCWAMPLITUDE	104	104	685	n/a	7.8125
S105-D104	NIRSCWAMPLITUDE	105	104	685	n/a	7.8125
S106-D104	NIRSCWAMPLITUDE	106	104	685	n/a	7.8125
S107-D104	NIRSCWAMPLITUDE	107	104	685	n/a	7.8125
S108-D104	NIRSCWAMPLITUDE	108	104	685	n/a	7.8125
S109-D104	NIRSCWAMPLITUDE	109	104	685	n/a	7.8125
S110-D104	NIRSCWAMPLITUDE	110	104	685	n/a	7.8125
S111-D104	NIRSCWAMPLITUDE	111	104	685	n/a	7.8125
S112-D104	NIRSCWAMPLITUDE	112	104	685	n/a	7.8125
S113-D104	NIRSCWAMPLITUDE	113	104	685	n/a	7.8125
S114-D104	NIRSCWAMPLITUDE	114	104	685	n/a	7.8125
S115-D104	NIRSCWAMPLITUDE	115	104	685	n/a	7.8125
S116-D104	NIRSCWAMPLITUDE	116	104	685	n/a	7.8125
S117-D104	NIRSCWAMPLITUDE	117	104	685	n/a	7.8125
S118-D104	NIRSCWAMPLITUDE	118	104	685	n/a	7.8125
S119-D104	NIRSCWAMPLITUDE	119	104	685	n/a	7.8125
S120-D104	NIRSCWAMPLITUDE	120	104	685	n/a	7.8125
S121-D104	NIRSCWAMPLITUDE	121	104	685	n/a	7.8125
S122-D104	NIRSCWAMPLITUDE	122	104	685	n/a	7.8125
S123-D104	NIRSCWAMPLITUDE	123	104	685	n/a	7.8125
S124-D104	NIRSCWAMPLITUDE	124	104	685	n/a	7.8125
S125-D104	NIRSCWAMPLITUDE	125	104	685	n/a	7.8125
S126-D104	NIRSCWAMPLITUDE	126	104	685	n/a	7.8125
S127-D104	NIRSCWAMPLITUDE	127	104	685	n/a	7.8125
S251-D104	NIRSCWAMPLITUDE	251	104	685	n/a	7.8125
S84-D105	NIRSCWAMPLITUDE	84	105	685	n/a	7.8125
S85-D105	NIRSCWAMPLITUDE	85	105	685	n/a	7.8125
S86-D105	NIRSCWAMPLITUDE	86	105	685	n/a	7.8125
S87-D105	NIRSCWAMPLITUDE	87	105	685	n/a	7.8125
S89-D105	NIRSCWAMPLITUDE	89	105	685	n/a	7.8125
S90-D105	NIRSCWAMPLITUDE	90	105	685	n/a	7.8125
S91-D105	NIRSCWAMPLITUDE	91	105	685	n/a	7.8125
S92-D105	NIRSCWAMPLITUDE	92	105	685	n/a	7.8125
S93-D105	NIRSCWAMPLITUDE	93	105	685	n/a	7.8125
S94-D105	NIRSCWAMPLITUDE	94	105	685	n/a	7.8125
S95-D105	NIRSCWAMPLITUDE	95	105	685	n/a	7.8125
S96-D105	NIRSCWAMPLITUDE	96	105	685	n/a	7.8125
S97-D105	NIRSCWAMPLITUDE	97	105	685	n/a	7.8125
S98-D105	NIRSCWAMPLITUDE	98	105	685	n/a	7.8125
S99-D105	NIRSCWAMPLITUDE	99	105	685	n/a	7.8125
S100-D105	NIRSCWAMPLITUDE	100	105	685	n/a	7.8125
S101-D105	NIRSCWAMPLITUDE	101	105	685	n/a	7.8125
S102-D105	NIRSCWAMPLITUDE	102	105	685	n/a	7.8125
S103-D105	NIRSCWAMPLITUDE	103	105	685	n/a	7.8125
S104-D105	NIRSCWAMPLITUDE	104	105	685	n/a	7.8125
S105-D105	NIRSCWAMPLITUDE	105	105	685	n/a	7.8125
S106-D105	NIRSCWAMPLITUDE	106	105	685	n/a	7.8125
S107-D105	NIRSCWAMPLITUDE	107	105	685	n/a	7.8125
S108-D105	NIRSCWAMPLITUDE	108	105	685	n/a	7.8125
S109-D105	NIRSCWAMPLITUDE	109	105	685	n/a	7.8125
S110-D105	NIRSCWAMPLITUDE	110	105	685	n/a	7.8125
S111-D105	NIRSCWAMPLITUDE	111	105	685	n/a	7.8125
S112-D105	NIRSCWAMPLITUDE	112	105	685	n/a	7.8125
S113-D105	NIRSCWAMPLITUDE	113	105	685	n/a	7.8125
S114-D105	NIRSCWAMPLITUDE	114	105	685	n/a	7.8125
S115-D105	NIRSCWAMPLITUDE	115	105	685	n/a	7.8125
S116-D105	NIRSCWAMPLITUDE	116	105	685	n/a	7.8125
S117-D105	NIRSCWAMPLITUDE	117	105	685	n/a	7.8125
S118-D105	NIRSCWAMPLITUDE	118	105	685	n/a	7.8125
S119-D105	NIRSCWAMPLITUDE	119	105	685	n/a	7.8125
S120-D105	NIRSCWAMPLITUDE	120	105	685	n/a	7.8125
S121-D105	NIRSCWAMPLITUDE	121	105	685	n/a	7.8125
S122-D105	NIRSCWAMPLITUDE	122	105	685	n/a	7.8125
S124-D105	NIRSCWAMPLITUDE	124	105	685	n/a	7.8125
S125-D105	NIRSCWAMPLITUDE	125	105	685	n/a	7.8125
S126-D105	NIRSCWAMPLITUDE	126	105	685	n/a	7.8125
S127-D105	NIRSCWAMPLITUDE	127	105	685	n/a	7.8125
S193-D105	NIRSCWAMPLITUDE	193	105	685	n/a	7.8125
S219-D105	NIRSCWAMPLITUDE	219	105	685	n/a	7.8125
S230-D105	NIRSCWAMPLITUDE	230	105	685	n/a	7.8125
S241-D105	NIRSCWAMPLITUDE	241	105	685	n/a	7.8125
S251-D105	NIRSCWAMPLITUDE	251	105	685	n/a	7.8125
S80-D106	NIRSCWAMPLITUDE	80	106	685	n/a	7.8125
S81-D106	NIRSCWAMPLITUDE	81	106	685	n/a	7.8125
S84-D106	NIRSCWAMPLITUDE	84	106	685	n/a	7.8125
S85-D106	NIRSCWAMPLITUDE	85	106	685	n/a	7.8125
S86-D106	NIRSCWAMPLITUDE	86	106	685	n/a	7.8125
S87-D106	NIRSCWAMPLITUDE	87	106	685	n/a	7.8125
S89-D106	NIRSCWAMPLITUDE	89	106	685	n/a	7.8125
S90-D106	NIRSCWAMPLITUDE	90	106	685	n/a	7.8125
S91-D106	NIRSCWAMPLITUDE	91	106	685	n/a	7.8125
S92-D106	NIRSCWAMPLITUDE	92	106	685	n/a	7.8125
S93-D106	NIRSCWAMPLITUDE	93	106	685	n/a	7.8125
S95-D106	NIRSCWAMPLITUDE	95	106	685	n/a	7.8125
S96-D106	NIRSCWAMPLITUDE	96	106	685	n/a	7.8125
S97-D106	NIRSCWAMPLITUDE	97	106	685	n/a	7.8125
S98-D106	NIRSCWAMPLITUDE	98	106	685	n/a	7.8125
S99-D106	NIRSCWAMPLITUDE	99	106	685	n/a	7.8125
S101-D106	NIRSCWAMPLITUDE	101	106	685	n/a	7.8125
S102-D106	NIRSCWAMPLITUDE	102	106	685	n/a	7.8125
S103-D106	NIRSCWAMPLITUDE	103	106	685	n/a	7.8125
S104-D106	NIRSCWAMPLITUDE	104	106	685	n/a	7.8125
S105-D106	NIRSCWAMPLITUDE	105	106	685	n/a	7.8125
S107-D106	NIRSCWAMPLITUDE	107	106	685	n/a	7.8125
S108-D106	NIRSCWAMPLITUDE	108	106	685	n/a	7.8125
S109-D106	NIRSCWAMPLITUDE	109	106	685	n/a	7.8125
S110-D106	NIRSCWAMPLITUDE	110	106	685	n/a	7.8125
S111-D106	NIRSCWAMPLITUDE	111	106	685	n/a	7.8125
S113-D106	NIRSCWAMPLITUDE	113	106	685	n/a	7.8125
S114-D106	NIRSCWAMPLITUDE	114	106	685	n/a	7.8125
S115-D106	NIRSCWAMPLITUDE	115	106	685	n/a	7.8125
S116-D106	NIRSCWAMPLITUDE	116	106	685	n/a	7.8125
S117-D106	NIRSCWAMPLITUDE	117	106	685	n/a	7.8125
S119-D106	NIRSCWAMPLITUDE	119	106	685	n/a	7.8125
S120-D106	NIRSCWAMPLITUDE	120	106	685	n/a	7.8125
S121-D106	NIRSCWAMPLITUDE	121	106	685	n/a	7.8125
S122-D106	NIRSCWAMPLITUDE	122	106	685	n/a	7.8125
S125-D106	NIRSCWAMPLITUDE	125	106	685	n/a	7.8125
S126-D106	NIRSCWAMPLITUDE	126	106	685	n/a	7.8125
S127-D106	NIRSCWAMPLITUDE	127	106	685	n/a	7.8125
S193-D106	NIRSCWAMPLITUDE	193	106	685	n/a	7.8125
S208-D106	NIRSCWAMPLITUDE	208	106	685	n/a	7.8125
S219-D106	NIRSCWAMPLITUDE	219	106	685	n/a	7.8125
S220-D106	NIRSCWAMPLITUDE	220	106	685	n/a	7.8125
S230-D106	NIRSCWAMPLITUDE	230	106	685	n/a	7.8125
S231-D106	NIRSCWAMPLITUDE	231	106	685	n/a	7.8125
S241-D106	NIRSCWAMPLITUDE	241	106	685	n/a	7.8125
S242-D106	NIRSCWAMPLITUDE	242	106	685	n/a	7.8125
S251-D106	NIRSCWAMPLITUDE	251	106	685	n/a	7.8125
S88-D107	NIRSCWAMPLITUDE	88	107	685	n/a	7.8125
S89-D107	NIRSCWAMPLITUDE	89	107	685	n/a	7.8125
S94-D107	NIRSCWAMPLITUDE	94	107	685	n/a	7.8125
S95-D107	NIRSCWAMPLITUDE	95	107	685	n/a	7.8125
S96-D107	NIRSCWAMPLITUDE	96	107	685	n/a	7.8125
S97-D107	NIRSCWAMPLITUDE	97	107	685	n/a	7.8125
S100-D107	NIRSCWAMPLITUDE	100	107	685	n/a	7.8125
S101-D107	NIRSCWAMPLITUDE	101	107	685	n/a	7.8125
S102-D107	NIRSCWAMPLITUDE	102	107	685	n/a	7.8125
S103-D107	NIRSCWAMPLITUDE	103	107	685	n/a	7.8125
S106-D107	NIRSCWAMPLITUDE	106	107	685	n/a	7.8125
S107-D107	NIRSCWAMPLITUDE	107	107	685	n/a	7.8125
S108-D107	NIRSCWAMPLITUDE	108	107	685	n/a	7.8125
S109-D107	NIRSCWAMPLITUDE	109	107	685	n/a	7.8125
S112-D107	NIRSCWAMPLITUDE	112	107	685	n/a	7.8125
S113-D107	NIRSCWAMPLITUDE	113	107	685	n/a	7.8125
S114-D107	NIRSCWAMPLITUDE	114	107	685	n/a	7.8125
S115-D107	NIRSCWAMPLITUDE	115	107	685	n/a	7.8125
S118-D107	NIRSCWAMPLITUDE	118	107	685	n/a	7.8125
S119-D107	NIRSCWAMPLITUDE	119	107	685	n/a	7.8125
S120-D107	NIRSCWAMPLITUDE	120	107	685	n/a	7.8125
S121-D107	NIRSCWAMPLITUDE	121	107	685	n/a	7.8125
S123-D107	NIRSCWAMPLITUDE	123	107	685	n/a	7.8125
S124-D107	NIRSCWAMPLITUDE	124	107	685	n/a	7.8125
S125-D107	NIRSCWAMPLITUDE	125	107	685	n/a	7.8125
S128-D107	NIRSCWAMPLITUDE	128	107	685	n/a	7.8125
S129-D107	NIRSCWAMPLITUDE	129	107	685	n/a	7.8125
S88-D108	NIRSCWAMPLITUDE	88	108	685	n/a	7.8125
S89-D108	NIRSCWAMPLITUDE	89	108	685	n/a	7.8125
S90-D108	NIRSCWAMPLITUDE	90	108	685	n/a	7.8125
S94-D108	NIRSCWAMPLITUDE	94	108	685	n/a	7.8125
S95-D108	NIRSCWAMPLITUDE	95	108	685	n/a	7.8125
S96-D108	NIRSCWAMPLITUDE	96	108	685	n/a	7.8125
S97-D108	NIRSCWAMPLITUDE	97	108	685	n/a	7.8125
S98-D108	NIRSCWAMPLITUDE	98	108	685	n/a	7.8125
S100-D108	NIRSCWAMPLITUDE	100	108	685	n/a	7.8125
S101-D108	NIRSCWAMPLITUDE	101	108	685	n/a	7.8125
S102-D108	NIRSCWAMPLITUDE	102	108	685	n/a	7.8125
S103-D108	NIRSCWAMPLITUDE	103	108	685	n/a	7.8125
S104-D108	NIRSCWAMPLITUDE	104	108	685	n/a	7.8125
S106-D108	NIRSCWAMPLITUDE	106	108	685	n/a	7.8125
S107-D108	NIRSCWAMPLITUDE	107	108	685	n/a	7.8125
S108-D108	NIRSCWAMPLITUDE	108	108	685	n/a	7.8125
S109-D108	NIRSCWAMPLITUDE	109	108	685	n/a	7.8125
S110-D108	NIRSCWAMPLITUDE	110	108	685	n/a	7.8125
S112-D108	NIRSCWAMPLITUDE	112	108	685	n/a	7.8125
S113-D108	NIRSCWAMPLITUDE	113	108	685	n/a	7.8125
S114-D108	NIRSCWAMPLITUDE	114	108	685	n/a	7.8125
S115-D108	NIRSCWAMPLITUDE	115	108	685	n/a	7.8125
S116-D108	NIRSCWAMPLITUDE	116	108	685	n/a	7.8125
S118-D108	NIRSCWAMPLITUDE	118	108	685	n/a	7.8125
S119-D108	NIRSCWAMPLITUDE	119	108	685	n/a	7.8125
S120-D108	NIRSCWAMPLITUDE	120	108	685	n/a	7.8125
S121-D108	NIRSCWAMPLITUDE	121	108	685	n/a	7.8125
S122-D108	NIRSCWAMPLITUDE	122	108	685	n/a	7.8125
S123-D108	NIRSCWAMPLITUDE	123	108	685	n/a	7.8125
S124-D108	NIRSCWAMPLITUDE	124	108	685	n/a	7.8125
S125-D108	NIRSCWAMPLITUDE	125	108	685	n/a	7.8125
S126-D108	NIRSCWAMPLITUDE	126	108	685	n/a	7.8125
S128-D108	NIRSCWAMPLITUDE	128	108	685	n/a	7.8125
S129-D108	NIRSCWAMPLITUDE	129	108	685	n/a	7.8125
S130-D108	NIRSCWAMPLITUDE	130	108	685	n/a	7.8125
S88-D109	NIRSCWAMPLITUDE	88	109	685	n/a	7.8125
S89-D109	NIRSCWAMPLITUDE	89	109	685	n/a	7.8125
S90-D109	NIRSCWAMPLITUDE	90	109	685	n/a	7.8125
S91-D109	NIRSCWAMPLITUDE	91	109	685	n/a	7.8125
S92-D109	NIRSCWAMPLITUDE	92	109	685	n/a	7.8125
S94-D109	NIRSCWAMPLITUDE	94	109	685	n/a	7.8125
S95-D109	NIRSCWAMPLITUDE	95	109	685	n/a	7.8125
S96-D109	NIRSCWAMPLITUDE	96	109	685	n/a	7.8125
S97-D109	NIRSCWAMPLITUDE	97	109	685	n/a	7.8125
S98-D109	NIRSCWAMPLITUDE	98	109	685	n/a	7.8125
S99-D109	NIRSCWAMPLITUDE	99	109	685	n/a	7.8125
S100-D109	NIRSCWAMPLITUDE	100	109	685	n/a	7.8125
S101-D109	NIRSCWAMPLITUDE	101	109	685	n/a	7.8125
S102-D109	NIRSCWAMPLITUDE	102	109	685	n/a	7.8125
S103-D109	NIRSCWAMPLITUDE	103	109	685	n/a	7.8125
S104-D109	NIRSCWAMPLITUDE	104	109	685	n/a	7.8125
S105-D109	NIRSCWAMPLITUDE	105	109	685	n/a	7.8125
S106-D109	NIRSCWAMPLITUDE	106	109	685	n/a	7.8125
S107-D109	NIRSCWAMPLITUDE	107	109	685	n/a	7.8125
S108-D109	NIRSCWAMPLITUDE	108	109	685	n/a	7.8125
S109-D109	NIRSCWAMPLITUDE	109	109	685	n/a	7.8125
S110-D109	NIRSCWAMPLITUDE	110	109	685	n/a	7.8125
S111-D109	NIRSCWAMPLITUDE	111	109	685	n/a	7.8125
S112-D109	NIRSCWAMPLITUDE	112	109	685	n/a	7.8125
S113-D109	NIRSCWAMPLITUDE	113	109	685	n/a	7.8125
S114-D109	NIRSCWAMPLITUDE	114	109	685	n/a	7.8125
